,1/CM,TRANSMITTANCE
2699,2985.2850117999997,0.0319
2700,2986.224273,0.0334
2701,2987.1635342,0.0346
2702,2988.1027954,0.0356
2703,2989.0420566,0.0371
2704,2989.9813178,0.0391
2705,2990.920579,0.0403
2706,2991.8598402000002,0.0408
2707,2992.7991014,0.0418
2708,2993.7383626,0.0433
2709,2994.6776237999998,0.0448
2710,2995.616885,0.0463
2711,2996.5561462,0.0475
2712,2997.4954074,0.0486
2713,2998.4346686,0.049
2714,2999.3739298,0.049
2715,3000.313191,0.049
2716,3001.2524522000003,0.049
2717,3002.1917134,0.0476
2718,3003.1309746,0.0451
2719,3004.0702358,0.0429
2720,3005.009497,0.0409
2721,3005.9487582,0.0373
2722,3006.8880194,0.0324
2723,3007.8272806,0.0295
2724,3008.7665417999997,0.0285
2725,3009.705803,0.0285
2726,3010.6450642,0.0295
2727,3011.5843254,0.0303
2728,3012.5235866,0.0308
2729,3013.4628478,0.0315
2730,3014.402109,0.0325
2731,3015.3413702000003,0.0345
2732,3016.2806314,0.0375
2733,3017.2198926,0.039
2734,3018.1591538,0.039
2735,3019.098415,0.0395
2736,3020.0376762,0.0405
2737,3020.9769374,0.0415
2738,3021.9161986,0.0425
2739,3022.8554598,0.0447
2740,3023.794721,0.0482
2741,3024.7339822000004,0.0537
2742,3025.6732434,0.0611
2743,3026.6125046,0.065
2744,3027.5517658,0.065
2745,3028.491027,0.0657
2746,3029.4302882,0.0672
2747,3030.3695494,0.0689
2748,3031.3088106,0.0709
2749,3032.2480717999997,0.0736
2750,3033.187333,0.0771
2751,3034.1265942,0.0799
2752,3035.0658554,0.0819
2753,3036.0051166,0.0872
2754,3036.9443778,0.0962
2755,3037.883639,0.1019
2756,3038.8229002000003,0.1039
2757,3039.7621614,0.1114
2758,3040.7014226,0.1253
2759,3041.6406838,0.1359
2760,3042.579945,0.1424
2761,3043.5192064,0.1581
2762,3044.4584678,0.1855
2763,3045.3977292,0.2012
2764,3046.3369906000003,0.2017
2765,3047.276252,0.2033
2766,3048.2155132000003,0.2063
2767,3049.1547744,0.2147
2768,3050.0940356,0.2307
2769,3051.0332968,0.2462
2770,3051.972558,0.2612
2771,3052.9118192,0.2799
2772,3053.8510804000002,0.3041
2773,3054.7903416,0.3288
2774,3055.7296028,0.3542
2775,3056.668864,0.3717
2776,3057.6081252000004,0.3782
2777,3058.5473864,0.3857
2778,3059.4866476,0.3946
2779,3060.4259088,0.4094
2780,3061.36517,0.4329
2781,3062.3044312,0.4689
2782,3063.2436924,0.5242
2783,3064.1829536,0.5599
2784,3065.1222147999997,0.5649
2785,3066.061476,0.5749
2786,3067.0007372,0.5928
2787,3067.9399984,0.6064
2788,3068.8792596,0.6129
2789,3069.8185208,0.6253
2790,3070.757782,0.6477
2791,3071.6970432000003,0.6715
2792,3072.6363044,0.6977
2793,3073.5755656,0.7211
2794,3074.5148268,0.7401
2795,3075.454088,0.7542
2796,3076.3933492,0.7602
2797,3077.3326104,0.7669
2798,3078.2718716,0.7749
2799,3079.2111327999996,0.7843
2800,3080.150394,0.7962
2801,3081.0896552,0.8091
2802,3082.0289164,0.8235
2803,3082.9681775999998,0.8368
2804,3083.9074388,0.8477
2805,3084.8467,0.8563
2806,3085.7859612,0.8603
2807,3086.7252224,0.8645
2808,3087.6644836,0.869
2809,3088.6037447999997,0.8752
2810,3089.543006,0.8852
2811,3090.4822672,0.8928
2812,3091.4215284,0.8953
2813,3092.3607896,0.8998
2814,3093.3000508,0.9083
2815,3094.239312,0.9167
2816,3095.1785732000003,0.9252
2817,3096.1178344,0.931
2818,3097.0570956,0.931
2819,3097.9963568,0.9318
2820,3098.935618,0.9343
2821,3099.8748792,0.9365
2822,3100.8141404,0.938
2823,3101.7534016,0.9394
2824,3102.6926627999997,0.9409
2825,3103.631924,0.9424
2826,3104.5711852,0.9439
2827,3105.5104464,0.9453
2828,3106.4497076,0.9463
2829,3107.3889688,0.9473
2830,3108.32823,0.9483
2831,3109.2674912,0.9491
2832,3110.2067524,0.9496
2833,3111.1460136,0.95
2834,3112.0852747999998,0.95
2835,3113.024536,0.9503
2836,3113.9637972,0.9513
2837,3114.9030584,0.9517
2838,3115.8423196,0.9507
2839,3116.7815808,0.9503
2840,3117.720842,0.9513
2841,3118.6601032000003,0.9521
2842,3119.5993644,0.9526
2843,3120.5386256,0.953
2844,3121.4778868,0.953
2845,3122.417148,0.9532
2846,3123.3564094,0.9542
2847,3124.2956708,0.955
2848,3125.2349322,0.955
2849,3126.1741936000003,0.955
2850,3127.113455,0.955
2851,3128.0527162000003,0.955
2852,3128.9919774,0.955
2853,3129.9312386,0.9551
2854,3130.8704998,0.9556
2855,3131.809761,0.956
2856,3132.7490222,0.956
2857,3133.6882834,0.956
2858,3134.6275446,0.956
2859,3135.5668057999997,0.9559
2860,3136.506067,0.9554
2861,3137.4453282,0.955
2862,3138.3845894,0.955
2863,3139.3238506,0.955
2864,3140.2631118,0.955
2865,3141.202373,0.9551
2866,3142.1416342,0.9556
2867,3143.0808954,0.956
2868,3144.0201566,0.956
2869,3144.9594177999998,0.956
2870,3145.898679,0.956
2871,3146.8379402,0.956
2872,3147.7772014,0.956
2873,3148.7164626,0.956
2874,3149.6557238,0.956
2875,3150.594985,0.956
2876,3151.5342462000003,0.956
2877,3152.4735074,0.9559
2878,3153.4127686,0.9554
2879,3154.3520298,0.955
2880,3155.291291,0.955
2881,3156.2305522,0.955
2882,3157.1698134,0.955
2883,3158.1090746,0.955
2884,3159.0483357999997,0.955
2885,3159.987597,0.955
2886,3160.9268582,0.955
2887,3161.8661194,0.955
2888,3162.8053806,0.955
2889,3163.7446418,0.955
2890,3164.683903,0.955
2891,3165.6231642000002,0.955
2892,3166.5624254,0.955
2893,3167.5016866,0.9549
2894,3168.4409478,0.9539
2895,3169.380209,0.9529
2896,3170.3194702,0.9524
2897,3171.2587314,0.9519
2898,3172.1979926,0.9509
2899,3173.1372538,0.9499
2900,3174.076515,0.9494
2901,3175.0157762000003,0.949
2902,3175.9550374,0.949
2903,3176.8942986,0.949
2904,3177.8335598,0.949
2905,3178.772821,0.949
2906,3179.7120822,0.949
2907,3180.6513434,0.9489
2908,3181.5906046,0.9479
2909,3182.5298657999997,0.947
2910,3183.469127,0.947
2911,3184.4083882,0.947
2912,3185.3476494,0.947
2913,3186.2869106,0.9469
2914,3187.2261718,0.9459
2915,3188.165433,0.945
2916,3189.1046942000003,0.945
2917,3190.0439554,0.945
2918,3190.9832166,0.945
2919,3191.9224778,0.9449
2920,3192.861739,0.9439
2921,3193.8010002,0.943
2922,3194.7402614000002,0.943
2923,3195.6795226,0.943
2924,3196.6187838,0.943
2925,3197.558045,0.943
2926,3198.4973064,0.9425
2927,3199.4365678,0.942
2928,3200.3758292,0.942
2929,3201.3150906,0.942
2930,3202.254352,0.942
2931,3203.1936132,0.942
2932,3204.1328744,0.941
2933,3205.0721356,0.94
2934,3206.0113968,0.94
2935,3206.950658,0.9399
2936,3207.8899192000003,0.9384
2937,3208.8291804,0.937
2938,3209.7684416,0.9365
2939,3210.7077028,0.936
2940,3211.646964,0.935
2941,3212.5862252,0.934
2942,3213.5254864,0.9335
2943,3214.4647476,0.933
2944,3215.4040087999997,0.933
2945,3216.34327,0.933
2946,3217.2825312,0.933
2947,3218.2217924,0.933
2948,3219.1610536,0.933
2949,3220.1003148,0.933
2950,3221.039576,0.933
2951,3221.9788372000003,0.933
2952,3222.9180984,0.9335
2953,3223.8573596,0.934
2954,3224.7966208,0.934
2955,3225.735882,0.934
2956,3226.6751432,0.935
2957,3227.6144044000002,0.936
2958,3228.5536656,0.936
2959,3229.4929268,0.936
2960,3230.432188,0.936
2961,3231.3714492000004,0.936
2962,3232.3107104,0.936
2963,3233.2499716,0.936
2964,3234.1892328,0.935
2965,3235.128494,0.934
2966,3236.0677552,0.934
2967,3237.0070164,0.934
2968,3237.9462776,0.934
2969,3238.8855387999997,0.934
2970,3239.8248,0.934
2971,3240.7640612,0.934
2972,3241.7033224,0.934
2973,3242.6425836,0.934
2974,3243.5818448,0.934
2975,3244.521106,0.934
2976,3245.4603672000003,0.934
2977,3246.3996284,0.934
2978,3247.3388896,0.934
2979,3248.2781508,0.934
2980,3249.217412,0.9349
2981,3250.1566732,0.9359
2982,3251.0959344,0.936
2983,3252.0351956,0.936
2984,3252.9744567999996,0.936
2985,3253.913718,0.936
2986,3254.8529792,0.936
2987,3255.7922404,0.936
2988,3256.7315016,0.9365
2989,3257.6707628,0.937
2990,3258.610024,0.937
2991,3259.5492852,0.937
2992,3260.4885464,0.937
2993,3261.4278076,0.937
2994,3262.3670687999997,0.937
2995,3263.30633,0.937
2996,3264.2455912,0.9379
2997,3265.1848524,0.9389
2998,3266.1241136,0.939
2999,3267.0633748,0.939
3000,3268.002636,0.9394
3001,3268.9418972000003,0.9399
3002,3269.8811584,0.9409
3003,3270.8204196,0.9419
3004,3271.7596808,0.9424
3005,3272.698942,0.9429
3006,3273.6382032,0.9439
3007,3274.5774644,0.9449
3008,3275.5167256,0.945
3009,3276.4559867999997,0.945
3010,3277.395248,0.9454
3011,3278.3345093999997,0.9459
3012,3279.2737708,0.946
3013,3280.2130322,0.946
3014,3281.1522936,0.9464
3015,3282.091555,0.9469
3016,3283.0308162,0.9479
3017,3283.9700774,0.9489
3018,3284.9093386,0.949
3019,3285.8485997999996,0.949
3020,3286.787861,0.9494
3021,3287.7271222,0.9499
3022,3288.6663834,0.9508
3023,3289.6056446,0.9518
3024,3290.5449058,0.9524
3025,3291.484167,0.9529
3026,3292.4234282,0.9538
3027,3293.3626894,0.9548
3028,3294.3019506,0.9554
3029,3295.2412117999997,0.9559
3030,3296.180473,0.9568
3031,3297.1197342,0.9578
3032,3298.0589954,0.958
3033,3298.9982566,0.958
3034,3299.9375178,0.9584
3035,3300.876779,0.9589
3036,3301.8160402000003,0.959
3037,3302.7553014,0.959
3038,3303.6945626,0.9602
3039,3304.6338238,0.9617
3040,3305.573085,0.962
3041,3306.5123462,0.962
3042,3307.4516074,0.9624
3043,3308.3908686,0.9629
3044,3309.3301297999997,0.963
3045,3310.269391,0.963
3046,3311.2086522,0.9638
3047,3312.1479134,0.9648
3048,3313.0871746,0.965
3049,3314.0264358,0.965
3050,3314.965697,0.9654
3051,3315.9049582000002,0.9659
3052,3316.8442194,0.966
3053,3317.7834806,0.966
3054,3318.7227417999998,0.966
3055,3319.662003,0.966
3056,3320.6012642,0.966
3057,3321.5405254,0.966
3058,3322.4797866,0.9668
3059,3323.4190478,0.9678
3060,3324.358309,0.968
3061,3325.2975702000003,0.968
3062,3326.2368314,0.9684
3063,3327.1760926,0.9689
3064,3328.1153538,0.969
3065,3329.054615,0.969
3066,3329.9938762,0.969
3067,3330.9331374,0.969
3068,3331.8723986,0.9697
3069,3332.8116597999997,0.9707
3070,3333.750921,0.971
3071,3334.6901822,0.971
3072,3335.6294434,0.971
3073,3336.5687046,0.971
3074,3337.5079658,0.971
3075,3338.447227,0.971
3076,3339.3864882000003,0.971
3077,3340.3257494,0.971
3078,3341.2650106,0.971
3079,3342.2042718,0.971
3080,3343.143533,0.971
3081,3344.0827942,0.971
3082,3345.0220554,0.971
3083,3345.9613166,0.971
3084,3346.9005778,0.971
3085,3347.839839,0.971
3086,3348.7791002000004,0.971
3087,3349.7183614,0.971
3088,3350.6576226,0.971
3089,3351.5968838,0.971
3090,3352.536145,0.971
3091,3353.4754064,0.971
3092,3354.4146678,0.971
3093,3355.3539292,0.971
3094,3356.2931906000003,0.971
3095,3357.232452,0.971
3096,3358.1717132000003,0.971
3097,3359.1109744,0.971
3098,3360.0502356,0.9703
3099,3360.9894968,0.9693
3100,3361.928758,0.969
3101,3362.8680192,0.969
3102,3363.8072804,0.9687
3103,3364.7465416,0.9682
3104,3365.6858027999997,0.968
3105,3366.625064,0.968
3106,3367.5643252,0.9674
3107,3368.5035864,0.9664
3108,3369.4428476,0.966
3109,3370.3821088,0.966
3110,3371.32137,0.966
3111,3372.2606312000003,0.966
3112,3373.1998924,0.966
3113,3374.1391536,0.966
3114,3375.0784148,0.966
3115,3376.017676,0.966
3116,3376.9569372,0.966
3117,3377.8961984000002,0.966
3118,3378.8354596,0.966
3119,3379.7747208,0.966
3120,3380.713982,0.966
3121,3381.6532432000004,0.966
3122,3382.5925044,0.9666
3123,3383.5317656,0.9676
3124,3384.4710268,0.968
3125,3385.410288,0.968
3126,3386.3495492,0.9683
3127,3387.2888104,0.9688
3128,3388.2280716,0.969
3129,3389.1673327999997,0.969
3130,3390.106594,0.9687
3131,3391.0458552,0.9682
3132,3391.9851164,0.9674
3133,3392.9243776,0.9664
3134,3393.8636388,0.966
3135,3394.8029,0.966
3136,3395.7421612000003,0.966
3137,3396.6814224,0.966
3138,3397.6206836,0.966
3139,3398.5599448,0.966
3140,3399.499206,0.9666
3141,3400.4384672,0.9676
3142,3401.3777284,0.968
3143,3402.3169896,0.968
3144,3403.2562507999996,0.9674
3145,3404.195512,0.9664
3146,3405.1347732,0.9657
3147,3406.0740344,0.9652
3148,3407.0132955999998,0.9645
3149,3407.9525568,0.9635
3150,3408.891818,0.9627
3151,3409.8310792,0.9622
3152,3410.7703404,0.962
3153,3411.7096016,0.962
3154,3412.6488627999997,0.962
3155,3413.588124,0.962
3156,3414.5273852,0.9623
3157,3415.4666464,0.9628
3158,3416.4059076,0.9635
3159,3417.3451688,0.9645
3160,3418.28443,0.9653
3161,3419.2236912000003,0.9658
3162,3420.1629524,0.9668
3163,3421.1022136,0.9683
3164,3422.0414748,0.969
3165,3422.980736,0.969
3166,3423.9199972,0.969
3167,3424.8592584,0.969
3168,3425.7985196,0.9695
3169,3426.7377807999997,0.9705
3170,3427.677042,0.971
3171,3428.6163032,0.971
3172,3429.5555644,0.9712
3173,3430.4948256,0.9717
3174,3431.4340868,0.9723
3175,3432.373348,0.9727
3176,3433.3126094,0.973
3177,3434.2518708,0.973
3178,3435.1911322,0.973
3179,3436.1303936,0.973
3180,3437.069655,0.973
3181,3438.0089162,0.973
3182,3438.9481774,0.973
3183,3439.8874385999998,0.973
3184,3440.8266998,0.9735
3185,3441.765961,0.9745
3186,3442.7052222,0.975
3187,3443.6444834,0.975
3188,3444.5837446,0.975
3189,3445.5230057999997,0.975
3190,3446.462267,0.975
3191,3447.4015282,0.975
3192,3448.3407894,0.975
3193,3449.2800506,0.975
3194,3450.2193118,0.9752
3195,3451.158573,0.9757
3196,3452.0978342000003,0.976
3197,3453.0370954,0.976
3198,3453.9763566,0.976
3199,3454.9156178,0.976
3200,3455.854879,0.976
3201,3456.7941402,0.976
3202,3457.7334014,0.976
3203,3458.6726626,0.976
3204,3459.6119237999997,0.976
3205,3460.551185,0.976
3206,3461.4904462,0.976
3207,3462.4297074,0.976
3208,3463.3689686,0.976
3209,3464.3082298,0.976
3210,3465.247491,0.976
3211,3466.1867522000002,0.976
3212,3467.1260134,0.9764
3213,3468.0652746,0.9774
3214,3469.0045357999998,0.978
3215,3469.943797,0.978
3216,3470.8830582,0.978
3217,3471.8223194,0.978
3218,3472.7615806,0.978
3219,3473.7008418,0.978
3220,3474.640103,0.978
3221,3475.5793642000003,0.978
3222,3476.5186254,0.978
3223,3477.4578866,0.978
3224,3478.3971478,0.978
3225,3479.336409,0.978
3226,3480.2756702,0.978
3227,3481.2149314,0.978
3228,3482.1541926,0.978
3229,3483.0934537999997,0.978
3230,3484.032715,0.9782
3231,3484.9719762,0.9787
3232,3485.9112374,0.9788
3233,3486.8504986,0.9783
3234,3487.7897598,0.9782
3235,3488.729021,0.9787
3236,3489.6682822000002,0.979
3237,3490.6075434,0.979
3238,3491.5468046,0.979
3239,3492.4860658,0.979
3240,3493.425327,0.979
3241,3494.3645882,0.979
3242,3495.3038494,0.9793
3243,3496.2431106,0.9803
3244,3497.1823718,0.981
3245,3498.121633,0.981
3246,3499.0608942000003,0.981
3247,3500.0001554,0.981
3248,3500.9394166,0.981
3249,3501.8786778,0.981
3250,3502.817939,0.981
3251,3503.7572002,0.981
3252,3504.6964614,0.9812
3253,3505.6357226,0.9817
3254,3506.5749837999997,0.982
3255,3507.514245,0.982
3256,3508.4535063999997,0.982
3257,3509.3927678,0.982
3258,3510.3320292,0.982
3259,3511.2712906,0.982
3260,3512.210552,0.982
3261,3513.1498132,0.982
3262,3514.0890744,0.9823
3263,3515.0283356,0.9833
3264,3515.9675967999997,0.984
3265,3516.906858,0.984
3266,3517.8461192,0.984
3267,3518.7853804,0.984
3268,3519.7246416,0.984
3269,3520.6639028,0.984
3270,3521.603164,0.984
3271,3522.5424252000003,0.984
3272,3523.4816864,0.984
3273,3524.4209476,0.984
3274,3525.3602088,0.984
3275,3526.29947,0.984
3276,3527.2387312,0.984
3277,3528.1779924,0.984
3278,3529.1172536,0.984
3279,3530.0565148,0.984
3280,3530.995776,0.984
3281,3531.9350372000004,0.984
3282,3532.8742984,0.984
3283,3533.8135596,0.984
3284,3534.7528208,0.984
3285,3535.692082,0.984
3286,3536.6313432,0.984
3287,3537.5706044,0.984
3288,3538.5098656,0.984
3289,3539.4491267999997,0.984
3290,3540.388388,0.984
3291,3541.3276492,0.984
3292,3542.2669104,0.984
3293,3543.2061716,0.984
3294,3544.1454328,0.984
3295,3545.084694,0.984
3296,3546.0239552000003,0.984
3297,3546.9632164,0.984
3298,3547.9024776,0.984
3299,3548.8417388,0.984
3300,3549.781,0.984
3301,3550.7202612,0.984
3302,3551.6595224000002,0.9841
3303,3552.5987836,0.9846
3304,3553.5380448,0.9851
3305,3554.477306,0.9856
3306,3555.4165672000004,0.986
3307,3556.3558284,0.986
3308,3557.2950896,0.9863
3309,3558.2343508,0.9878
3310,3559.173612,0.989
3311,3560.1128732,0.989
3312,3561.0521344,0.9887
3313,3561.9913956,0.9872
3314,3562.9306567999997,0.986
3315,3563.869918,0.986
3316,3564.8091792,0.986
3317,3565.7484404,0.986
3318,3566.6877016,0.9859
3319,3567.6269628,0.9854
3320,3568.566224,0.985
3321,3569.5054852000003,0.985
3322,3570.4447464,0.9851
3323,3571.3840076,0.9856
3324,3572.3232688,0.986
3325,3573.26253,0.986
3326,3574.2017912,0.986
3327,3575.1410524,0.986
3328,3576.0803136,0.9861
3329,3577.0195747999996,0.9871
3330,3577.958836,0.9881
3331,3578.8980972,0.9886
3332,3579.8373584,0.989
3333,3580.7766196,0.989
3334,3581.7158808,0.9888
3335,3582.655142,0.9873
3336,3583.5944032,0.986
3337,3584.5336644,0.986
3338,3585.4729256,0.986
3339,3586.4121867999997,0.986
3340,3587.351448,0.986
3341,3588.2907093999997,0.986
3342,3589.2299708,0.986
3343,3590.1692322,0.986
3344,3591.1084936,0.986
3345,3592.047755,0.986
3346,3592.9870162,0.986
3347,3593.9262774,0.986
3348,3594.8655386,0.986
3349,3595.8047997999997,0.986
3350,3596.744061,0.9861
3351,3597.6833222,0.9871
3352,3598.6225834,0.9881
3353,3599.5618446,0.9896
3354,3600.5011058,0.991
3355,3601.440367,0.991
3356,3602.3796282000003,0.9909
3357,3603.3188894,0.9899
3358,3604.2581506,0.989
3359,3605.1974118,0.989
3360,3606.136673,0.989
3361,3607.0759342,0.989
3362,3608.0151954,0.9891
3363,3608.9544566,0.9901
3364,3609.8937177999996,0.9909
3365,3610.832979,0.9894
3366,3611.7722402,0.988
3367,3612.7115014,0.987
3368,3613.6507626,0.986
3369,3614.5900238,0.986
3370,3615.529285,0.9863
3371,3616.4685462,0.9937
3372,3617.4078074,1.0009
3373,3618.3470686,0.9989
3374,3619.2863297999997,0.9969
3375,3620.225591,0.9939
3376,3621.1648522,0.9909
3377,3622.1041134,0.9884
3378,3623.0433746,0.986
3379,3623.9826358,0.985
3380,3624.921897,0.9839
3381,3625.8611582000003,0.9815
3382,3626.8004194,0.979
3383,3627.7396806,0.979
3384,3628.6789418,0.979
3385,3629.618203,0.9815
3386,3630.5574642,0.984
3387,3631.4967254,0.986
3388,3632.4359866,0.988
3389,3633.3752477999997,0.9895
3390,3634.314509,0.991
3391,3635.2537702,0.9925
3392,3636.1930314,0.994
3393,3637.1322926,0.9955
3394,3638.0715538,0.997
3395,3639.010815,0.993
3396,3639.9500762000002,0.989
3397,3640.8893374,0.987
3398,3641.8285986,0.985
3399,3642.7678597999998,0.983
3400,3643.707121,0.981
3401,3644.6463822,0.98
3402,3645.5856434,0.979
3403,3646.5249046,0.979
3404,3647.4641658,0.979
3405,3648.403427,0.979
3406,3649.3426882000003,0.979
3407,3650.2819494,0.979
3408,3651.2212106,0.979
3409,3652.1604718,0.9799
3410,3653.099733,0.9809
3411,3654.0389942,0.9815
3412,3654.9782554,0.982
3413,3655.9175166,0.9834
3414,3656.8567777999997,0.9849
3415,3657.796039,0.9869
3416,3658.7353002,0.9889
3417,3659.6745614,0.9904
3418,3660.6138226,0.9919
3419,3661.5530838,0.992
3420,3662.492345,0.992
3421,3663.4316064,0.9906
3422,3664.3708678,0.9891
3423,3665.3101292,0.9872
3424,3666.2493906,0.9852
3425,3667.188652,0.9832
3426,3668.1279132,0.9812
3427,3669.0671744,0.9801
3428,3670.0064356,0.9791
3429,3670.9456968,0.9799
3430,3671.884958,0.9809
3431,3672.8242192000002,0.981
3432,3673.7634804,0.981
3433,3674.7027416,0.9823
3434,3675.6420028,0.9839
3435,3676.581264,0.984
3436,3677.5205252,0.984
3437,3678.4597864,0.9827
3438,3679.3990476,0.9812
3439,3680.3383088,0.9797
3440,3681.27757,0.9782
3441,3682.2168312000003,0.9771
3442,3683.1560924,0.9761
3443,3684.0953536,0.9747
3444,3685.0346148,0.9732
3445,3685.973876,0.973
3446,3686.9131372,0.973
3447,3687.8523984,0.973
3448,3688.7916596,0.973
3449,3689.7309207999997,0.9739
3450,3690.670182,0.9749
3451,3691.6094432,0.9754
3452,3692.5487044,0.9759
3453,3693.4879656,0.9769
3454,3694.4272268,0.9779
3455,3695.366488,0.978
3456,3696.3057492000003,0.978
3457,3697.2450104,0.9772
3458,3698.1842716,0.9762
3459,3699.1235328,0.9756
3460,3700.062794,0.9751
3461,3701.0020552,0.975
3462,3701.9413164000002,0.975
3463,3702.8805776,0.975
3464,3703.8198388,0.975
3465,3704.7591,0.9742
3466,3705.6983612000004,0.9732
3467,3706.6376224,0.9726
3468,3707.5768836,0.9721
3469,3708.5161448,0.972
3470,3709.455406,0.972
3471,3710.3946672,0.972
3472,3711.3339284,0.972
3473,3712.2731896,0.9724
3474,3713.2124507999997,0.9729
3475,3714.151712,0.9738
3476,3715.0909732,0.9748
3477,3716.0302344,0.9754
3478,3716.9694956,0.9759
3479,3717.9087568,0.9772
3480,3718.848018,0.9787
3481,3719.7872792000003,0.9798
3482,3720.7265404,0.9808
3483,3721.6658016,0.9802
3484,3722.6050628,0.9792
3485,3723.544324,0.9778
3486,3724.4835852,0.9763
3487,3725.4228464,0.9756
3488,3726.3621076,0.9751
3489,3727.3013687999996,0.975
3490,3728.24063,0.975
3491,3729.1798912,0.9754
3492,3730.1191524,0.9759
3493,3731.0584135999998,0.976
3494,3731.9976748,0.976
3495,3732.936936,0.976
3496,3733.8761972,0.976
3497,3734.8154584,0.9756
3498,3735.7547196,0.9751
3499,3736.6939807999997,0.9735
3500,3737.633242,0.9715
3501,3738.5725032,0.9703
3502,3739.5117644,0.9693
3503,3740.4510256,0.9679
3504,3741.3902868,0.9664
3505,3742.329548,0.9649
3506,3743.2688094,0.9634
3507,3744.2080708,0.9619
3508,3745.1473322,0.9604
3509,3746.0865936,0.9596
3510,3747.025855,0.9591
3511,3747.9651162,0.9586
3512,3748.9043774,0.9581
3513,3749.8436386,0.9573
3514,3750.7828998,0.9563
3515,3751.722161,0.956
3516,3752.6614222000003,0.956
3517,3753.6006834,0.956
3518,3754.5399446,0.956
3519,3755.4792058,0.9567
3520,3756.418467,0.9577
3521,3757.3577282,0.9583
3522,3758.2969894,0.9588
3523,3759.2362506,0.9593
3524,3760.1755117999996,0.9598
3525,3761.114773,0.9607
3526,3762.0540342,0.9617
3527,3762.9932954,0.9623
3528,3763.9325565999998,0.9628
3529,3764.8718178,0.9637
3530,3765.811079,0.9647
3531,3766.7503402,0.965
3532,3767.6896014,0.965
3533,3768.6288626,0.9643
3534,3769.5681237999997,0.9633
3535,3770.507385,0.963
3536,3771.4466462,0.963
3537,3772.3859074,0.9627
3538,3773.3251686,0.9622
3539,3774.2644298,0.962
3540,3775.203691,0.962
3541,3776.1429522000003,0.962
3542,3777.0822134,0.962
3543,3778.0214746,0.962
3544,3778.9607358,0.962
3545,3779.899997,0.9623
3546,3780.8392582,0.9628
3547,3781.7785194,0.9646
3548,3782.7177806,0.9671
3549,3783.6570417999997,0.9683
3550,3784.596303,0.9688
3551,3785.5355642,0.9696
3552,3786.4748254,0.9706
3553,3787.4140866,0.971
3554,3788.3533478,0.971
3555,3789.292609,0.9704
3556,3790.2318702000002,0.9694
3557,3791.1711314,0.969
3558,3792.1103926,0.969
3559,3793.0496537999998,0.9687
3560,3793.988915,0.9682
3561,3794.9281762,0.968
3562,3795.8674374,0.968
3563,3796.8066986,0.9671
3564,3797.7459598,0.9656
3565,3798.685221,0.965
3566,3799.6244822000003,0.965
3567,3800.5637434,0.9644
3568,3801.5030046,0.9634
3569,3802.4422658,0.963
3570,3803.38,0.963
